Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Lattitude,Longtitude,Region,Year
Greensborough,4,h,950000.0,16.1,2.0,3.0,-37.69594,145.11734,Northern Metropolitan,2017
Greensborough,2,u,540000.0,16.1,1.0,1.0,-37.70791,145.09575,Northern Metropolitan,2017
Greensborough,3,h,600000.0,16.1,2.0,1.0,-37.68587,145.11509,Northern Metropolitan,2017
Greensborough,3,h,842000.0,16.1,2.0,2.0,-37.69324,145.1023,Northern Metropolitan,2017
Greensborough,2,u,670000.0,16.1,1.0,1.0,-37.70674,145.09841,Northern Metropolitan,2017
Greenvale,4,h,715000.0,20.4,2.0,2.0,-37.6263,144.87618,Northern Metropolitan,2017
Greenvale,3,h,465000.0,20.4,2.0,1.0,-37.62453,144.87532,Northern Metropolitan,2017
Hampton,2,u,842000.0,13.8,1.0,1.0,-37.93952,145.00006,Southern Metropolitan,2017
Hampton,4,h,2086000.0,13.8,2.0,2.0,-37.94003,145.00778,Southern Metropolitan,2017
Hampton East,3,h,1280000.0,13.8,1.0,3.0,-37.94259,145.03004,Southern Metropolitan,2017
Hampton East,3,h,1335000.0,13.8,1.0,1.0,-37.94027,145.03593,Southern Metropolitan,2017
Hampton Park,3,h,680000.0,33.3,2.0,2.0,-38.04215,145.26495,South-Eastern Metropolitan,2017
Hampton Park,4,h,625000.0,33.3,1.0,2.0,-38.02981,145.24826,South-Eastern Metropolitan,2017
Hawthorn,2,u,581000.0,5.3,1.0,1.0,-37.82127,145.02238,Southern Metropolitan,2017
Hawthorn,6,h,2825000.0,5.3,5.0,2.0,-37.8171,145.02319,Southern Metropolitan,2017
Hawthorn,2,h,1350000.0,5.3,1.0,0.0,-37.81732,145.02509,Southern Metropolitan,2017
Hawthorn,2,u,838000.0,5.3,1.0,1.0,-37.83054,145.03408,Southern Metropolitan,2017
Hawthorn,3,u,1335000.0,5.3,2.0,3.0,-37.82712,145.02427,Southern Metropolitan,2017
Heathmont,3,h,795000.0,21.3,1.0,2.0,-37.83092,145.25237,Eastern Metropolitan,2017
Heathmont,3,h,925000.0,21.3,2.0,2.0,-37.83125,145.24092,Eastern Metropolitan,2017
Heidelberg,3,t,610000.0,8.9,2.0,2.0,-37.75304,145.07005,Eastern Metropolitan,2017
Heidelberg Heights,2,h,849000.0,8.8,1.0,2.0,-37.75037,145.04866,Eastern Metropolitan,2017
Heidelberg West,3,h,520000.0,8.8,1.0,1.0,-37.73629,145.04017,Eastern Metropolitan,2017
Highett,3,h,1460000.0,16.0,2.0,2.0,-37.95322,145.02204,Southern Metropolitan,2017
Highett,2,u,680500.0,16.0,1.0,1.0,-37.95147,145.04904,Southern Metropolitan,2017
Hillside,4,h,730000.0,18.0,2.0,2.0,-37.6896,144.74155,Western Metropolitan,2017
Hillside,4,h,550000.0,18.0,2.0,1.0,-37.70444,144.75251,Western Metropolitan,2017
Hoppers Crossing,4,h,602000.0,18.4,2.0,2.0,-37.84958,144.67154,Western Metropolitan,2017
Hoppers Crossing,3,h,565000.0,18.4,2.0,2.0,-37.87199,144.7062,Western Metropolitan,2017
Hoppers Crossing,3,h,505000.0,18.4,2.0,2.0,-37.8562,144.66936,Western Metropolitan,2017
Hoppers Crossing,3,h,550000.0,18.4,2.0,4.0,-37.8613,144.70937,Western Metropolitan,2017
Hoppers Crossing,3,u,406500.0,18.4,2.0,1.0,-37.85995,144.69849,Western Metropolitan,2017
Hoppers Crossing,4,h,567000.0,18.4,2.0,3.0,-37.86495,144.69719,Western Metropolitan,2017
Hoppers Crossing,3,h,565000.0,18.4,2.0,2.0,-37.85901,144.66899,Western Metropolitan,2017
Hoppers Crossing,2,u,315000.0,18.4,1.0,1.0,-37.87715,144.69863,Western Metropolitan,2017
Hoppers Crossing,3,h,512000.0,18.4,1.0,1.0,-37.86412,144.68347,Western Metropolitan,2017
Huntingdale,4,h,1190000.0,12.3,2.0,2.0,-37.9089,145.11236,Southern Metropolitan,2017
Ivanhoe,4,h,1200000.0,7.8,2.0,2.0,-37.75722,145.044,Eastern Metropolitan,2017
Ivanhoe East,3,h,1630000.0,7.8,2.0,2.0,-37.77347,145.064,Eastern Metropolitan,2017
Ivanhoe East,5,h,3350000.0,7.8,3.0,2.0,-37.77496,145.05469,Eastern Metropolitan,2017
Keilor,4,h,1125000.0,14.5,2.0,4.0,-37.72026,144.83143,Western Metropolitan,2017
Keilor,3,u,760000.0,14.5,2.0,2.0,-37.71811,144.83548,Western Metropolitan,2017
Keilor,5,h,739000.0,14.5,2.0,2.0,-37.71945,144.82418,Western Metropolitan,2017
Keilor Downs,3,h,683000.0,15.5,2.0,2.0,-37.72474,144.79545,Western Metropolitan,2017
Keilor Downs,4,h,705000.0,15.5,2.0,2.0,-37.71418,144.80192,Western Metropolitan,2017
Keilor Downs,4,h,700000.0,15.5,2.0,2.0,-37.72649,144.80992,Western Metropolitan,2017
Keilor East,4,h,886000.0,11.7,2.0,4.0,-37.748,144.85098,Western Metropolitan,2017
Keilor East,3,h,960000.0,11.7,2.0,2.0,-37.73977,144.87734,Western Metropolitan,2017
Keilor East,4,h,1160000.0,11.7,3.0,4.0,-37.73492,144.87231,Western Metropolitan,2017
Keilor Park,3,h,821000.0,10.4,1.0,2.0,-37.72282,144.85681,Western Metropolitan,2017
Kew,4,h,1115000.0,5.4,2.0,0.0,-37.79185,145.03271,Southern Metropolitan,2017
Kew,4,h,1800000.0,5.4,2.0,2.0,-37.80001,145.03125,Southern Metropolitan,2017
Kew,4,h,3300000.0,5.4,3.0,2.0,-37.81031,145.01955,Southern Metropolitan,2017
Kew,3,u,650000.0,5.4,1.0,1.0,-37.80024,145.04225,Southern Metropolitan,2017
Kew,3,h,1750000.0,5.4,2.0,2.0,-37.80121,145.04581,Southern Metropolitan,2017
Kew,5,h,3450000.0,5.4,2.0,2.0,-37.80795,145.01474,Southern Metropolitan,2017
Kew,4,h,2045000.0,5.4,3.0,2.0,-37.80828,145.06027,Southern Metropolitan,2017
Kew,3,h,2200000.0,5.4,2.0,4.0,-37.80359,145.06002,Southern Metropolitan,2017
Kew East,4,h,1837500.0,7.3,3.0,2.0,-37.79135,145.05166,Southern Metropolitan,2017
Kew East,3,t,1500000.0,7.3,2.0,2.0,-37.79225,145.06194,Southern Metropolitan,2017
Kew East,3,h,1960000.0,7.3,2.0,3.0,-37.79347,145.05101,Southern Metropolitan,2017
Keysborough,3,h,930000.0,25.2,2.0,2.0,-38.00009,145.16959,South-Eastern Metropolitan,2017
Kilsyth,3,h,803000.0,26.0,1.0,2.0,-37.79902,145.32092,Eastern Metropolitan,2017
Kings Park,3,h,560000.0,14.0,1.0,1.0,-37.73574,144.77898,Western Metropolitan,2017
Knoxfield,4,h,704000.0,23.3,2.0,4.0,-37.87716,145.2565,Eastern Metropolitan,2017
Kooyong,4,h,3080000.0,5.9,2.0,3.0,-37.84391,145.03376,Southern Metropolitan,2017
Lalor,3,h,671000.0,16.3,1.0,2.0,-37.66349,145.03391,Northern Metropolitan,2017
Lalor,3,h,690000.0,16.3,1.0,2.0,-37.67324,145.03513,Northern Metropolitan,2017
Lalor,3,h,520000.0,16.3,1.0,1.0,-37.67139,145.00269,Northern Metropolitan,2017
Lalor,3,h,625000.0,16.3,1.0,2.0,-37.66374,144.99871,Northern Metropolitan,2017
Lalor,4,h,955000.0,16.3,2.0,2.0,-37.66046,144.99879,Northern Metropolitan,2017
Langwarrin,4,h,965000.0,41.0,2.0,6.0,-38.14508,145.18787,Eastern Victoria,2017
Maidstone,3,h,735000.0,6.4,1.0,1.0,-37.78817,144.87873,Western Metropolitan,2017
Malvern,4,h,860000.0,5.9,2.0,3.0,-37.85612,145.03273,Southern Metropolitan,2017
Malvern,1,u,410000.0,5.9,1.0,1.0,-37.86005,145.03665,Southern Metropolitan,2017
Malvern East,2,h,2585000.0,8.4,1.0,2.0,-37.86936,145.04563,Southern Metropolitan,2017
Malvern East,2,u,651000.0,8.4,1.0,1.0,-37.87798,145.06731,Southern Metropolitan,2017
Malvern East,2,h,1365000.0,8.4,1.0,2.0,-37.87394,145.05343,Southern Metropolitan,2017
Malvern East,3,h,1100000.0,8.4,1.0,3.0,-37.87862,145.07789,Southern Metropolitan,2017
Maribyrnong,3,t,1625000.0,4.3,2.0,2.0,-37.77325,144.89491,Western Metropolitan,2017
Maribyrnong,3,h,3400000.0,4.3,1.0,5.0,-37.7657,144.89109,Western Metropolitan,2017
McKinnon,4,h,1830000.0,11.4,2.0,1.0,-37.90998,145.03082,Southern Metropolitan,2017
McKinnon,6,h,2025000.0,11.4,3.0,4.0,-37.90957,145.05295,Southern Metropolitan,2017
McKinnon,4,t,1655000.0,11.4,2.0,2.0,-37.91406,145.04865,Southern Metropolitan,2017
Meadow Heights,3,h,535000.0,17.4,1.0,4.0,-37.65905,144.92347,Northern Metropolitan,2017
Melton,3,h,359000.0,31.7,1.0,2.0,-37.6868,144.57184,Western Victoria,2017
Melton,5,h,710000.0,31.7,2.0,2.0,-37.67813,144.59292,Western Victoria,2017
Melton South,3,h,340000.0,29.8,1.0,1.0,-37.71371,144.57272,Western Victoria,2017
Melton South,3,h,395000.0,29.8,1.0,1.0,-37.69891,144.57645,Western Victoria,2017
Mentone,3,h,980000.0,20.0,2.0,2.0,-37.98051,145.09044,South-Eastern Metropolitan,2017
Mentone,2,t,860000.0,20.0,2.0,2.0,-37.98956,145.06176,South-Eastern Metropolitan,2017
Mentone,3,h,1002500.0,20.0,1.0,2.0,-37.97738,145.07168,South-Eastern Metropolitan,2017
Mernda,3,h,970000.0,25.9,1.0,2.0,-37.61403,145.08638,Northern Metropolitan,2017
Middle Park,3,h,2090000.0,3.0,1.0,0.0,-37.84804,144.96066,Southern Metropolitan,2017
Mitcham,2,u,651000.0,17.2,1.0,1.0,-37.82003,145.19843,Eastern Metropolitan,2017
Mitcham,3,h,855000.0,17.2,2.0,2.0,-37.8229,145.209,Eastern Metropolitan,2017
Mitcham,4,h,1185000.0,17.2,3.0,2.0,-37.81175,145.20501,Eastern Metropolitan,2017
Mitcham,2,h,735000.0,17.2,2.0,1.0,-37.81976,145.21194,Eastern Metropolitan,2017
Mitcham,3,u,907800.0,17.2,2.0,2.0,-37.82653,145.20261,Eastern Metropolitan,2017
Mitcham,3,h,1010000.0,17.2,2.0,2.0,-37.8236,145.20898,Eastern Metropolitan,2017
Monbulk,4,h,720000.0,34.1,2.0,2.0,-37.87931,145.41288,Eastern Victoria,2017
Montmorency,3,h,835000.0,16.2,2.0,2.0,-37.7279,145.13308,Eastern Metropolitan,2017
Moonee Ponds,4,h,1716000.0,6.2,2.0,2.0,-37.76946,144.90662,Western Metropolitan,2017
Moonee Ponds,2,u,435000.0,6.2,1.0,1.0,-37.75799,144.92354,Western Metropolitan,2017
Moonee Ponds,4,h,1305000.0,6.2,1.0,1.0,-37.77081,144.92074,Western Metropolitan,2017
Moorabbin,3,h,1072000.0,14.3,1.0,3.0,-37.93557,145.04919,Southern Metropolitan,2017
Moorabbin,3,h,1290000.0,14.3,1.0,1.0,-37.94492,145.04938,Southern Metropolitan,2017
Mooroolbark,4,h,794500.0,26.5,2.0,6.0,-37.77234,145.30381,Eastern Victoria,2017
Mooroolbark,3,h,760000.0,26.5,1.0,2.0,-37.76983,145.31687,Eastern Victoria,2017
Mordialloc,4,h,1500000.0,21.5,3.0,2.0,-38.00341,145.08773,South-Eastern Metropolitan,2017
Mordialloc,4,h,1617000.0,21.5,3.0,3.0,-38.00201,145.09302,South-Eastern Metropolitan,2017
Mordialloc,3,t,755000.0,21.5,2.0,2.0,-37.99972,145.0901,South-Eastern Metropolitan,2017
Mount Waverley,3,h,1028800.0,14.2,2.0,1.0,-37.88751,145.13545,Eastern Metropolitan,2017
Mount Waverley,3,h,1761000.0,14.2,1.0,2.0,-37.87954,145.12282,Eastern Metropolitan,2017
Mount Waverley,4,h,1470000.0,14.2,2.0,2.0,-37.86562,145.11303,Eastern Metropolitan,2017
Mount Waverley,3,h,1430000.0,14.2,1.0,2.0,-37.87845,145.1111,Eastern Metropolitan,2017
Mount Waverley,6,h,1840000.0,14.2,2.0,2.0,-37.87591,145.13958,Eastern Metropolitan,2017
Mount Waverley,4,h,1500000.0,14.2,2.0,2.0,-37.864,145.13559,Eastern Metropolitan,2017
Mount Waverley,3,h,1700000.0,14.2,1.0,2.0,-37.8763,145.12316,Eastern Metropolitan,2017
Mount Waverley,3,t,1035000.0,14.2,2.0,2.0,-37.88678,145.12748,Eastern Metropolitan,2017
Mulgrave,3,h,940000.0,18.8,2.0,3.0,-37.92811,145.14971,South-Eastern Metropolitan,2017
Murrumbeena,3,h,1150000.0,10.1,1.0,2.0,-37.90465,145.07405,Southern Metropolitan,2017
Niddrie,3,h,1521000.0,10.4,2.0,1.0,-37.7422,144.88982,Western Metropolitan,2017
Niddrie,3,h,845000.0,10.4,1.0,1.0,-37.73901,144.89154,Western Metropolitan,2017
Niddrie,3,h,1305000.0,10.4,1.0,3.0,-37.74009,144.88736,Western Metropolitan,2017
Noble Park,3,t,565000.0,22.7,2.0,1.0,-37.96838,145.18745,South-Eastern Metropolitan,2017
North Melbourne,2,t,770000.0,1.8,2.0,0.0,-37.80047,144.95034,Northern Metropolitan,2017
North Melbourne,3,t,1425000.0,1.8,2.0,1.0,-37.80372,144.95201,Northern Metropolitan,2017
Northcote,2,h,1118000.0,5.3,2.0,1.0,-37.76623,144.99318,Northern Metropolitan,2017
Notting Hill,2,t,570500.0,16.7,1.0,1.0,-37.90597,145.14505,Southern Metropolitan,2017
Nunawading,3,h,805000.0,15.4,1.0,1.0,-37.82658,145.17577,Eastern Metropolitan,2017
Nunawading,2,u,710000.0,15.4,1.0,1.0,-37.8064,145.18452,Eastern Metropolitan,2017
Oak Park,2,h,1006000.0,11.2,1.0,1.0,-37.71589,144.92176,Northern Metropolitan,2017
Oakleigh,2,h,875000.0,12.3,1.0,0.0,-37.89721,145.09792,Southern Metropolitan,2017
Oakleigh,3,h,1360000.0,12.3,2.0,2.0,-37.90154,145.10349,Southern Metropolitan,2017
Oakleigh South,2,h,985000.0,15.5,2.0,0.0,-37.91344,145.09347,South-Eastern Metropolitan,2017
Ormond,3,h,1510000.0,11.4,2.0,3.0,-37.90216,145.05069,Southern Metropolitan,2017
Ormond,4,h,1870000.0,11.4,2.0,2.0,-37.90617,145.02875,Southern Metropolitan,2017
Ormond,4,h,1700000.0,11.4,2.0,1.0,-37.90367,145.05253,Southern Metropolitan,2017
Parkdale,2,u,690000.0,21.5,1.0,1.0,-37.99228,145.07438,South-Eastern Metropolitan,2017
Parkdale,3,h,1060000.0,21.5,1.0,2.0,-37.98656,145.08237,South-Eastern Metropolitan,2017
Parkdale,4,h,2475000.0,21.5,3.0,3.0,-37.99508,145.07544,South-Eastern Metropolitan,2017
Pascoe Vale,4,h,1260000.0,8.5,2.0,4.0,-37.73058,144.9353,Northern Metropolitan,2017
Pascoe Vale,2,t,636500.0,8.5,1.0,2.0,-37.71874,144.95016,Northern Metropolitan,2017
Pascoe Vale,2,t,580000.0,8.5,1.0,1.0,-37.73034,144.92952,Northern Metropolitan,2017
Pascoe Vale,4,t,745000.0,8.5,2.0,1.0,-37.71884,144.93892,Northern Metropolitan,2017
Patterson Lakes,3,h,670000.0,31.2,1.0,3.0,-38.07868,145.14743,South-Eastern Metropolitan,2017
Point Cook,3,h,651000.0,14.7,2.0,2.0,-37.91055,144.72382,Western Metropolitan,2017
Point Cook,4,h,527000.0,14.7,2.0,2.0,-37.90858,144.77771,Western Metropolitan,2017
Port Melbourne,4,t,2455000.0,3.5,3.0,2.0,-37.83349,144.9484,Southern Metropolitan,2017
Prahran,4,h,2668000.0,4.6,2.0,2.0,-37.84879,144.98882,Southern Metropolitan,2017
Preston,3,h,1100000.0,8.4,2.0,3.0,-37.75323,145.01114,Northern Metropolitan,2017
Preston,3,h,910000.0,8.4,1.0,2.0,-37.75277,145.00734,Northern Metropolitan,2017
Preston,2,h,950000.0,8.4,1.0,1.0,-37.7471,144.98885,Northern Metropolitan,2017
Preston,3,u,810000.0,8.4,1.0,2.0,-37.73433,144.99504,Northern Metropolitan,2017
Preston,2,t,761000.0,8.4,1.0,1.0,-37.74981,145.01341,Northern Metropolitan,2017
Reservoir,3,h,829000.0,12.0,1.0,2.0,-37.72889,145.02541,Northern Metropolitan,2017
Reservoir,2,u,415000.0,12.0,1.0,1.0,-37.69708,145.00806,Northern Metropolitan,2017
Reservoir,3,t,640000.0,12.0,1.0,1.0,-37.71289,145.01967,Northern Metropolitan,2017
Reservoir,4,h,1112000.0,12.0,2.0,10.0,-37.70671,145.03086,Northern Metropolitan,2017
Reservoir,1,u,372000.0,12.0,1.0,1.0,-37.70537,145.01355,Northern Metropolitan,2017
Reservoir,3,t,707000.0,12.0,2.0,2.0,-37.70207,145.01468,Northern Metropolitan,2017
Reservoir,4,h,852000.0,12.0,3.0,2.0,-37.69968,145.03426,Northern Metropolitan,2017
Reservoir,3,h,800000.0,12.0,1.0,2.0,-37.73173,145.02884,Northern Metropolitan,2017
Reservoir,2,u,625500.0,12.0,1.0,2.0,-37.71626,144.99866,Northern Metropolitan,2017
Reservoir,3,h,600000.0,12.0,2.0,2.0,-37.72397,145.00146,Northern Metropolitan,2017
Richmond,4,h,1800000.0,2.4,1.0,4.0,-37.82368,145.00271,Northern Metropolitan,2017
Richmond,4,h,2700000.0,2.4,2.0,1.0,-37.82768,145.00008,Northern Metropolitan,2017
Ringwood,3,h,700000.0,19.9,2.0,2.0,-37.8101,145.21697,Eastern Metropolitan,2017
Ringwood East,2,h,937000.0,21.3,2.0,2.0,-37.80401,145.25225,Eastern Metropolitan,2017
Ringwood North,4,h,965000.0,19.9,3.0,2.0,-37.79401,145.22344,Eastern Metropolitan,2017
Rosanna,3,h,1075000.0,8.9,1.0,0.0,-37.74627,145.07955,Eastern Metropolitan,2017
Rosanna,3,h,1224000.0,8.9,1.0,2.0,-37.74351,145.07965,Eastern Metropolitan,2017
Rosanna,4,h,1426000.0,8.9,2.0,4.0,-37.73543,145.07004,Eastern Metropolitan,2017
Roxburgh Park,4,h,621000.0,20.6,2.0,2.0,-37.63499,144.93409,Northern Metropolitan,2017
Roxburgh Park,4,h,465000.0,20.6,2.0,1.0,-37.62273,144.92567,Northern Metropolitan,2017
Roxburgh Park,4,h,555000.0,20.6,3.0,2.0,-37.61124,144.92159,Northern Metropolitan,2017
Sandringham,4,h,1490000.0,15.2,2.0,2.0,-37.95685,145.01977,Southern Metropolitan,2017
Sandringham,3,h,1650000.0,15.2,2.0,2.0,-37.95471,145.00892,Southern Metropolitan,2017
Scoresby,3,h,890000.0,22.2,1.0,2.0,-37.88953,145.22056,Eastern Metropolitan,2017
Seaford,3,u,540000.0,35.4,1.0,2.0,-38.106,145.14582,South-Eastern Metropolitan,2017
Seaford,3,h,512000.0,35.4,1.0,1.0,-38.10505,145.15328,South-Eastern Metropolitan,2017
Seaford,3,h,675000.0,35.4,2.0,2.0,-38.10735,145.14357,South-Eastern Metropolitan,2017
Seddon,4,h,1720000.0,5.1,1.0,3.0,-37.80411,144.89171,Western Metropolitan,2017
Seddon,4,h,1502000.0,5.1,3.0,1.0,-37.80898,144.88701,Western Metropolitan,2017
South Melbourne,5,h,4500000.0,1.9,3.0,1.0,-37.84008,144.95976,Southern Metropolitan,2017
South Melbourne,2,u,580000.0,1.9,1.0,1.0,-37.83155,144.96916,Southern Metropolitan,2017
South Morang,3,h,591000.0,20.5,2.0,2.0,-37.63763,145.089,Northern Metropolitan,2017
South Morang,4,h,750000.0,20.5,2.0,2.0,-37.61919,145.06768,Northern Metropolitan,2017
South Yarra,1,u,385000.0,2.7,1.0,1.0,-37.83627,144.99166,Southern Metropolitan,2017
South Yarra,3,u,780000.0,2.7,1.0,1.0,-37.83578,144.99211,Southern Metropolitan,2017
South Yarra,2,u,1220000.0,2.7,1.0,1.0,-37.83449,144.98386,Southern Metropolitan,2017
Spotswood,3,h,965000.0,6.2,1.0,2.0,-37.82815,144.87395,Western Metropolitan,2017
St Albans,4,h,537000.0,14.0,2.0,2.0,-37.75405,144.82014,Western Metropolitan,2017
St Albans,3,h,550000.0,14.0,1.0,4.0,-37.74804,144.81959,Western Metropolitan,2017
St Kilda,1,u,452000.0,5.0,1.0,1.0,-37.86311,144.97485,Southern Metropolitan,2017
St Kilda,2,u,715000.0,5.0,1.0,1.0,-37.86436,144.97406,Southern Metropolitan,2017
St Kilda,1,u,350000.0,5.0,1.0,1.0,-37.86053,144.98804,Southern Metropolitan,2017
St Kilda,2,u,880000.0,5.0,1.0,1.0,-37.87178,144.97763,Southern Metropolitan,2017
St Kilda,1,u,460000.0,5.0,1.0,1.0,-37.85705,144.98699,Southern Metropolitan,2017
Strathmore,3,h,1848000.0,8.2,1.0,3.0,-37.73797,144.92455,Western Metropolitan,2017
Sunbury,3,h,516000.0,31.7,2.0,3.0,-37.58176,144.73177,Western Metropolitan,2017
Sunbury,3,h,410000.0,31.7,1.0,4.0,-37.5835,144.71088,Western Metropolitan,2017
Sunbury,3,h,480000.0,31.7,2.0,2.0,-37.56005,144.70892,Western Metropolitan,2017
Sunbury,4,h,763000.0,31.7,2.0,2.0,-37.5781,144.72383,Western Metropolitan,2017
Sunbury,3,h,605000.0,31.7,2.0,2.0,-37.56533,144.71233,Western Metropolitan,2017
Sunshine,3,h,717500.0,10.5,1.0,1.0,-37.78514,144.84561,Western Metropolitan,2017
Sunshine,3,h,720000.0,10.5,1.0,2.0,-37.79597,144.82533,Western Metropolitan,2017
Sunshine,2,h,965000.0,10.5,1.0,1.0,-37.78227,144.84038,Western Metropolitan,2017
Sunshine West,4,h,682000.0,10.5,1.0,2.0,-37.79161,144.80461,Western Metropolitan,2017
Sunshine West,3,h,640000.0,10.5,1.0,1.0,-37.79798,144.81529,Western Metropolitan,2017
Surrey Hills,4,h,2720000.0,10.2,3.0,2.0,-37.82421,145.10352,Southern Metropolitan,2017
Surrey Hills,3,h,1715000.0,10.2,1.0,2.0,-37.83015,145.09035,Southern Metropolitan,2017
Surrey Hills,3,h,1320000.0,10.2,1.0,2.0,-37.83189,145.10178,Southern Metropolitan,2017
Surrey Hills,4,h,3100000.0,10.2,2.0,3.0,-37.83564,145.10919,Southern Metropolitan,2017
Surrey Hills,2,u,610000.0,10.2,1.0,1.0,-37.8232,145.09756,Southern Metropolitan,2017
Sydenham,4,h,600000.0,18.0,2.0,1.0,-37.71015,144.77992,Western Metropolitan,2017
Tarneit,3,h,350000.0,18.4,1.0,1.0,-37.86744,144.65609,Western Metropolitan,2017
Taylors Lakes,3,t,433000.0,15.5,1.0,1.0,-37.70278,144.79597,Western Metropolitan,2017
Templestowe,6,h,1868000.0,15.5,3.0,3.0,-37.7672,145.15678,Eastern Metropolitan,2017
Templestowe,3,t,790000.0,15.5,2.0,1.0,-37.75875,145.1317,Eastern Metropolitan,2017
Templestowe,4,h,1753000.0,15.5,2.0,2.0,-37.76673,145.16555,Eastern Metropolitan,2017
Templestowe,3,h,1250000.0,15.5,2.0,2.0,-37.75634,145.13606,Eastern Metropolitan,2017
Templestowe Lower,4,h,1745000.0,12.4,2.0,2.0,-37.75843,145.10888,Eastern Metropolitan,2017
Templestowe Lower,3,h,1190000.0,12.4,1.0,1.0,-37.76684,145.11309,Eastern Metropolitan,2017
Templestowe Lower,5,h,1400000.0,12.4,3.0,2.0,-37.7663,145.1132,Eastern Metropolitan,2017
Templestowe Lower,4,h,1288000.0,12.4,2.0,2.0,-37.76078,145.10696,Eastern Metropolitan,2017
Templestowe Lower,4,h,1075000.0,12.4,2.0,2.0,-37.76928,145.12236,Eastern Metropolitan,2017
Thomastown,2,t,406500.0,15.3,1.0,2.0,-37.68585,145.00565,Northern Metropolitan,2017
Thornbury,3,h,1450000.0,7.0,1.0,1.0,-37.7587,144.99966,Northern Metropolitan,2017
Thornbury,1,u,428000.0,7.0,1.0,1.0,-37.75469,145.00199,Northern Metropolitan,2017
Thornbury,4,t,1257000.0,7.0,2.0,2.0,-37.76321,145.01982,Northern Metropolitan,2017
Thornbury,3,h,1271000.0,7.0,1.0,2.0,-37.75937,145.01534,Northern Metropolitan,2017
Toorak,2,u,631000.0,4.1,1.0,1.0,-37.8474,145.01247,Southern Metropolitan,2017
Truganina,3,h,523000.0,18.4,2.0,2.0,-37.84668,144.71607,Western Metropolitan,2017
Tullamarine,2,u,530000.0,12.9,1.0,1.0,-37.70501,144.88182,Western Metropolitan,2017
Tullamarine,3,h,540000.0,12.9,1.0,1.0,-37.69423,144.88002,Western Metropolitan,2017
Tullamarine,2,u,290000.0,12.9,1.0,1.0,-37.70811,144.88089,Western Metropolitan,2017
Vermont,4,h,1263500.0,17.2,2.0,2.0,-37.84467,145.19276,Eastern Metropolitan,2017
Vermont South,3,t,931000.0,17.2,2.0,2.0,-37.8478,145.18855,Eastern Metropolitan,2017
Vermont South,4,h,1295000.0,17.2,2.0,2.0,-37.85928,145.18715,Eastern Metropolitan,2017
Vermont South,4,h,1250000.0,17.2,2.0,2.0,-37.84679,145.20051,Eastern Metropolitan,2017
Viewbank,5,h,1316000.0,8.9,3.0,3.0,-37.73501,145.08341,Eastern Metropolitan,2017
Wantirna,4,h,951000.0,14.7,2.0,2.0,-37.85639,145.23536,Eastern Metropolitan,2017
Wantirna South,4,h,1323000.0,14.7,2.0,2.0,-37.87608,145.2239,Eastern Metropolitan,2017
Wantirna South,3,h,970000.0,14.7,2.0,2.0,-37.8836,145.22805,Eastern Metropolitan,2017
Wantirna South,4,h,1330000.0,14.7,2.0,2.0,-37.86887,145.22116,Eastern Metropolitan,2017
Watsonia,2,u,590000.0,14.5,1.0,1.0,-37.715,145.07649,Northern Metropolitan,2017
Watsonia,2,h,650000.0,14.5,1.0,1.0,-37.70657,145.07878,Northern Metropolitan,2017
Werribee,4,h,635000.0,14.7,2.0,1.0,-37.89327,144.64789,Western Metropolitan,2017
West Footscray,2,t,655000.0,6.4,2.0,1.0,-37.80968,144.86819,Western Metropolitan,2017
Westmeadows,3,h,582000.0,16.5,2.0,2.0,-37.67917,144.8939,Northern Metropolitan,2017
Westmeadows,4,h,720000.0,16.5,2.0,0.0,-37.68006,144.8755,Northern Metropolitan,2017
Wheelers Hill,4,h,1245000.0,16.7,2.0,2.0,-37.90562,145.16761,South-Eastern Metropolitan,2017
Williamstown,3,h,1031000.0,6.8,2.0,2.0,-37.85927,144.87904,Western Metropolitan,2017
Williamstown,3,h,1170000.0,6.8,2.0,4.0,-37.85274,144.88738,Western Metropolitan,2017
Williamstown,2,t,622500.0,6.8,2.0,1.0,-37.86393,144.90484,Western Metropolitan,2017
Williamstown,4,h,2500000.0,6.8,1.0,5.0,-37.85908,144.89299,Western Metropolitan,2017
Yallambie,4,h,1100000.0,12.7,3.0,2.0,-37.72006,145.10547,Northern Metropolitan,2017
Yarraville,4,h,1285000.0,6.3,1.0,1.0,-37.81188,144.88449,Western Metropolitan,2017
Yarraville,4,h,1050000.0,6.3,2.0,2.0,-37.81829,144.87404,Western Metropolitan,2017
Abbotsford,3,h,1240000.0,3.0,1.0,1.0,-37.80124,144.99459,Northern Metropolitan,2017
Airport West,3,h,790000.0,10.4,1.0,5.0,-37.72285,144.87539,Western Metropolitan,2017
Airport West,3,h,576000.0,10.4,1.0,1.0,-37.71754,144.87704,Western Metropolitan,2017
Albion,3,h,730000.0,10.5,1.0,1.0,-37.77966,144.823,Western Metropolitan,2017
Altona,3,h,940000.0,11.0,1.0,2.0,-37.85993,144.8176,Western Metropolitan,2017
Ardeer,5,h,940000.0,12.8,2.0,2.0,-37.77733,144.79721,Western Metropolitan,2017
Ascot Vale,2,h,905000.0,4.3,2.0,1.0,-37.77753,144.90482,Western Metropolitan,2017
